word nFixations FFD GD GPT TRT
strongly 0.07142857142857142 0.11794582392776523 0.0994291151284491 0.05689764780673871 0.06843483955468238
influenced 0.14285714285714285 0.13261851015801354 0.11179828734538534 0.037349014621741894 0.15520628683693516
matthias 0.10714285714285714 0.13261851015801354 0.11179828734538534 0.037349014621741894 0.13032089063523247
godalming 0.32142857142857145 0.1309255079006772 0.29971455756422455 0.10012714558169103 0.46168958742632615
surrey 0.10714285714285714 0.19243792325056433 0.219790675547098 0.2190082644628099 0.1512770137524558
julia 0.03571428571428571 0.04909706546275395 0.04138915318744053 0.05467260012714558 0.02848722986247544
naturalists 0.03571428571428571 0.04232505643340858 0.0356803044719315 0.011919898283534647 0.02455795677799607
19th 0.03571428571428571 0.039503386004514675 0.03330161750713606 0.01112523839796567 0.022920759659463
darwin's 0.14285714285714285 0.14221218961625282 0.11988582302568981 0.0948823903369358 0.1466928618205632
bulldog 0.03571428571428571 0.09424379232505643 0.07944814462416747 0.04322949777495232 0.05468238375900458
noted 0.07142857142857142 0.09311512415349887 0.07849666983824928 0.1889701207883026 0.054027504911591355
evolutionary 0.07142857142857142 0.05756207674943566 0.07754519505233111 0.025905912269548633 0.05337262606417813
theories 0.09523809523809523 0.10609480812641084 0.08943862987630828 0.029879211697393517 0.1043440296878411
wells 0.14285714285714285 0.11822799097065463 0.09966698382492864 0.053639542275905915 0.15717092337917485
1936 0.03571428571428571 0.050225733634311515 0.042340627973358705 0.014144945963127781 0.029142108709888672
satirist 0.07142857142857142 0.050225733634311515 0.042340627973358705 0.06182453909726637 0.0618860510805501
week 0.10714285714285714 0.10327313769751693 0.08705994291151284 0.05832803560076287 0.08546168958742632
1960s 0.10714285714285714 0.18679458239277652 0.18886774500475736 0.06309599491417674 0.12999345121152586
weekly 0.03571428571428571 0.04909706546275395 0.04138915318744053 0.01382708200890019 0.02848722986247544
launched 0.10714285714285714 0.1162528216704289 0.1460513796384396 0.04879211697393516 0.10052390307793058
careers 0.0 0.0 0.0 0.0 0.0
david 0.09523809523809523 0.08860045146726862 0.10085632730732635 0.041004450095359184 0.07552936040165903
frost 0.07142857142857142 0.056433408577878104 0.047573739295908656 0.01589319771137953 0.06548788474132286
millicent 0.03571428571428571 0.0654627539503386 0.05518553758325404 0.018436109345200253 0.03798297314996726
others 0.03571428571428571 0.06489841986455983 0.054709800190294956 0.031150667514303877 0.03765553372626064
casino 0.10714285714285714 0.13487584650112866 0.15366317792578496 0.05133502860775588 0.10576293385723641
royale 0.10714285714285714 0.09311512415349887 0.07849666983824928 0.026223776223776224 0.10805500982318271
dramas 0.11904761904761905 0.09217456734386757 0.09927053599746273 0.08137317228226319 0.11678672778869244
casanova 0.14285714285714285 0.0744920993227991 0.06279733587059944 0.2124920534011443 0.09659462999345121
1987 0.0 0.0 0.0 0.0 0.0
yes 0.07142857142857142 0.09311512415349887 0.07849666983824928 0.05530832803560076 0.054027504911591355
scripts 0.0 0.0 0.0 0.0 0.0
screenplays 0.14285714285714285 0.03781038374717833 0.031874405328258804 0.19357914812460267 0.12475442043222004
princess 0.10714285714285714 0.11766365688487584 0.09919124643196955 0.04767959313413859 0.1029796987557302
caraboo 0.14285714285714285 0.11286681715575621 0.1412940057088487 0.08169103623649078 0.16142763588736084
bbc 0.03571428571428571 0.05474040632054176 0.0461465271170314 0.015416401780038143 0.031761624099541585
chalk 0.07142857142857142 0.09762979683972912 0.08230256898192198 0.22695486331849968 0.05664702030124427
bartholomew 0.35714285714285715 0.14446952595936793 0.16603235014272122 0.055467260012714556 0.4197773411918795
j 0.023809523809523808 0.03799849510910459 0.03203298445924516 0.010701419792328883 0.022047587862912027
simpson 0.10714285714285714 0.061512415349887134 0.051855375832540435 0.052527018436109345 0.11034708578912901
voiced 0.14285714285714285 0.11738148984198646 0.09895337773549001 0.03305785123966942 0.14963981663392273
nancy 0.07142857142857142 0.10082768999247554 0.08499841420869013 0.037349014621741894 0.08120497707924033
cartwright 0.10714285714285714 0.1100451467268623 0.09276879162702188 0.18801652892561985 0.08742632612966601
fictional 0.10714285714285714 0.1281038374717833 0.10799238820171266 0.03607755880483153 0.11427635887360839
featured 0.07142857142857142 0.10214446952595936 0.08610846812559467 0.028766687857596947 0.05926653569089718
animated 0.10714285714285714 0.1489841986455982 0.15128449096098953 0.14383343928798475 0.10412573673870335
simpsons 0.07142857142857142 0.055304740406320545 0.11179828734538534 0.037349014621741894 0.07694826457105436
10-year-old 0.21428571428571427 0.16930022573363432 0.2055185537583254 0.06865861411315957 0.25245579567779963
homer 0.10714285714285714 0.09424379232505643 0.07944814462416747 0.026541640178003815 0.09430255402750491
marge 0.07142857142857142 0.062076749435665914 0.05233111322549953 0.11268277177368087 0.07858546168958742
lisa 0.07142857142857142 0.06433408577878104 0.05423406279733587 0.018118245390972662 0.07170923379174853
maggie 0.07142857142857142 0.02878103837471783 0.024262607040913417 0.10251112523839796 0.03536345776031434
stanley 0.17857142857142858 0.16252821670428894 0.13701236917221693 0.07008900190718373 0.20039292730844793
geiger 0.13392857142857142 0.13797968397291197 0.15616079923882017 0.054473935155753335 0.1546332678454486
1885 0.03571428571428571 0.044582392776523705 0.03758325404376784 0.012555626191989829 0.025867714472822528
marine 0.07142857142857142 0.07358916478555305 0.07488106565176023 0.0628099173553719 0.05821872953503602
corps 0.047619047619047616 0.08427389014296464 0.07104345068189027 0.03194532739987285 0.0488976206068544
middleburg 0.21428571428571427 0.154627539503386 0.3154138915318744 0.19071837253655435 0.26719056974459726
normal 0.07142857142857142 0.19977426636568849 0.16841103710751665 0.05626191989828353 0.11591355599214145
industrial 0.07142857142857142 0.14390519187358916 0.12131303520456709 0.10044500953591863 0.08349705304518663
llb 0.07142857142857142 0.0682844243792325 0.1313035204567079 0.043865225683407505 0.09037328094302555
stetson 0.03571428571428571 0.03611738148984198 0.030447193149381543 0.010171646535282899 0.020956123117223315
enlisted 0.07142857142857142 0.05756207674943566 0.048525214081826834 0.30276541640178006 0.06024885396201703
commissioned 0.10714285714285714 0.11738148984198646 0.09895337773549001 0.03305785123966942 0.2066142763588736
lieutenant 0.08928571428571429 0.14446952595936793 0.13867745004757373 0.08653846153846154 0.11607727570399476
1909 0.10714285714285714 0.12020316027088036 0.1313035204567079 0.16052129688493325 0.09037328094302555
attendance 0.10714285714285714 0.07110609480812641 0.15176022835394862 0.050699300699300696 0.10445317616240996
officers 0.10714285714285714 0.09198645598194131 0.07754519505233111 0.06849968213604578 0.1023793931456014
port 0.03571428571428571 0.0327313769751693 0.02759276879162702 0.009218054672600126 0.01899148657498363
south 0.03571428571428571 0.0645221971407073 0.05439264192832223 0.01817122271667726 0.0374372407771229
carolina 0.125 0.1131489841986456 0.11227402473834443 0.07843293070565797 0.0987229862475442
detachments 0.03571428571428571 0.06320541760722348 0.0532825880114177 0.017800381436745075 0.0366732154551408
aboard 0.10714285714285714 0.11455981941309255 0.09657469077069458 0.23537825810553084 0.09921414538310412
wisconsin 0.03571428571428571 0.056433408577878104 0.047573739295908656 0.031627463445645265 0.03274394237066143
bb-9 0.0 0.0 0.0 0.0 0.0
delaware 0.03571428571428571 0.07562076749435666 0.06374881065651761 0.02129688493324857 0.04387688277668631
bb-28 0.07142857142857142 0.02878103837471783 0.05946717411988582 0.019866497139224414 0.040929927963326784
distinguished 0.03571428571428571 0.07223476297968397 0.060894386298763085 0.020343293070565798 0.04191224623444663
commanded 0.14285714285714285 0.1044018058690745 0.08801141769743102 0.02940241576605213 0.11853307138179436
amphibious 0.14285714285714285 0.14616252821670428 0.17649857278782113 0.07549268912905277 0.15913555992141454
okinawa 0.03571428571428571 0.05417607223476298 0.04567078972407231 0.015257469802924348 0.03143418467583497
command 0.10714285714285714 0.041196388261851014 0.03472882968601332 0.011602034329307056 0.1123117223313687
tenth 0.10714285714285714 0.07881866064710308 0.06644465588328576 0.11013986013986014 0.1191879502292076
combat 0.0 0.0 0.0 0.0 0.0
lt 0.0 0.0 0.0 0.0 0.0
simon 0.0 0.0 0.0 0.0 0.0
bolivar 0.03571428571428571 0.040632054176072234 0.03425309229305423 0.01144310235219326 0.023575638506876228
buckner 0.07142857142857142 0.044582392776523705 0.07849666983824928 0.026223776223776224 0.054027504911591355
commanding 0.07142857142857142 0.05756207674943566 0.048525214081826834 0.01621106166560712 0.07039947609692207
relieved 0.14285714285714285 0.15011286681715574 0.19314938154138916 0.0645263827082009 0.13294040602488538
stilwell 0.14285714285714285 0.039503386004514675 0.2055185537583254 0.06865861411315957 0.14145383104125736
culbert 0.21428571428571427 0.14446952595936793 0.17887725975261656 0.059758423394787034 0.26948264571054353
levy 0.09523809523809523 0.12678705793829947 0.10688233428480812 0.03570671752489934 0.08797205850251037
olson 0.125 0.06518058690744921 0.0549476688867745 0.04767959313413859 0.11558611656843484
1876 0.03571428571428571 0.040632054176072234 0.03425309229305423 0.022171010807374443 0.023575638506876228
1962 0.03571428571428571 0.06659142212189616 0.056137012369172214 0.08979656706929434 0.038637851997380485
politician 0.03571428571428571 0.06913092550790068 0.05827783063748811 0.04426255562619199 0.04011132940406025
fillmore 0.07142857142857142 0.12302483069977427 0.10371075166508087 0.03464717101080737 0.07138179436804191
utah 0.07142857142857142 0.056433408577878104 0.047573739295908656 0.033693579148124604 0.08578912901113293
delilah 0.07142857142857142 0.0682844243792325 0.05756422454804948 0.019230769230769232 0.14538310412573674
2 0.023809523809523808 0.05342362678705794 0.04503647320012687 0.015045560500105956 0.030997598777559487
1939 0.05357142857142857 0.10665914221218961 0.11964795432921027 0.03997139224411952 0.08235101506221348
1943 0.05952380952380953 0.1153122648607976 0.09720900729464003 0.03247510065691884 0.06690678891071819
1898 0.10714285714285714 0.14221218961625282 0.14843006660323502 0.08741258741258741 0.10216110019646366
1942 0.08928571428571429 0.1489841986455982 0.12559467174119887 0.06317546090273363 0.10166994106090373
attorney 0.03571428571428571 0.06235891647855531 0.05256898192197907 0.01756198347107438 0.03618205631958088
earl 0.14285714285714285 0.11399548532731377 0.0960989533777355 0.20375079465988558 0.11755075311067452
warren 0.07142857142857142 0.0835214446952596 0.11417697431018078 0.057056579783852514 0.07858546168958742
secularists 0.25 0.12246049661399548 0.10323501427212178 0.13668150031786394 0.30779305828421744
america 0.10714285714285714 0.045146726862302484 0.038058991436726926 0.27638270820089 0.12704649639816634
85 0.023809523809523808 0.03837471783295711 0.03235014272121789 0.01080737444373808 0.02226588081204977
memorial 0.10714285714285714 0.08916478555304741 0.07516650808753568 0.21185632549268912 0.08284217419777341
park 0.0 0.0 0.0 0.0 0.0
suburban 0.10714285714285714 0.040067720090293454 0.03377735490009515 0.011284170375079465 0.08546168958742632
glendale 0.03571428571428571 0.055869074492099324 0.04709800190294957 0.045931341385886844 0.03241650294695481
prescott 0.10714285714285714 0.1039785553047404 0.09812083729781161 0.09770343293070566 0.11313032089063524
sheldon 0.09523809523809523 0.08991723100075245 0.07580082461148113 0.0842869251960161 0.09583060467146912
1895 0.0 0.0 0.0 0.0 0.0
columbus 0.10714285714285714 0.12104966139954854 0.11691246431969553 0.05808963763509218 0.0961034708578913
connecticut 0.08333333333333334 0.11935665914221219 0.10608943862987631 0.05104365331638059 0.08982754857018117
wall 0.17857142857142858 0.07392776523702031 0.06232159847764034 0.05896376350921805 0.14833005893909626
street 0.07142857142857142 0.03216704288939052 0.027117031398667935 0.0573744437380801 0.04649639816633923
banker 0.03571428571428571 0.033860045146726865 0.028544243577545196 0.009535918626827717 0.019646365422396856
harriman 0.08163265306122448 0.182199290551435 0.1654886502650537 0.06879484152211425 0.11390214238937224
flora 0.07142857142857142 0.13544018058690746 0.11417697431018078 0.07191671964399238 0.07858546168958742
dorothy 0.14285714285714285 0.10948081264108352 0.0922930542340628 0.030832803560076286 0.114603798297315
walker 0.09285714285714286 0.06433408577878104 0.06022835394862036 0.028130959949141766 0.07688277668631303
herbert 0.0625 0.05488148984198646 0.04626546146527117 0.03571996185632549 0.06786182056319581
walker's 0.10714285714285714 0.1100451467268623 0.10561370123691723 0.10894787031150667 0.08333333333333333
attending 0.08928571428571429 0.07759593679458239 0.08824928639391057 0.029481881754609026 0.06074001309757695
kennebunkport 0.23214285714285715 0.12612866817155757 0.17602283539486205 0.08407501589319771 0.2473804846103471
maine 0.11904761904761905 0.11455981941309255 0.11576276562004441 0.11872218690400509 0.11602270246671031
isabel 0.10714285714285714 0.10355530474040632 0.08729781160799238 0.056579783852511126 0.10625409299279634
stillman 0.10714285714285714 0.1190744920993228 0.1241674595623216 0.06897647806738716 0.08546168958742632
rockefeller 0.07142857142857142 0.09113995485327314 0.07683158896289248 0.02566751430387794 0.07678454485920105
percy 0.03571428571428571 0.04740406320541761 0.039961941008563276 0.013350286077558804 0.0275049115913556
lincoln 0.10714285714285714 0.14729119638826185 0.1241674595623216 0.04148124602670057 0.12475442043222004
keck 0.07142857142857142 0.04853273137697517 0.04091341579448145 0.045931341385886844 0.06417812704649639
elizabeth 0.07142857142857142 0.0981941309255079 0.08277830637488107 0.02765416401780038 0.05697445972495088
trotter 0.07142857142857142 0.1755079006772009 0.14795432921027593 0.09265734265734266 0.10183366077275705
pittman 0.03571428571428571 0.06038374717832957 0.05090390104662226 0.017005721551176096 0.03503601833660773
ruth 0.07142857142857142 0.10045146726862303 0.08468125594671741 0.028289891926255563 0.058284217419777344
lionberger 0.17857142857142858 0.09255079006772009 0.0780209324452902 1.0 0.16175507531106745
knight 0.07142857142857142 0.05718585402558314 0.04820805581985411 0.02791905064632337 0.0626500764025322
wooley 0.07142857142857142 0.09537246049661399 0.08039961941008564 0.0574274210637847 0.079786072909845
frank 0.03571428571428571 0.045146726862302484 0.038058991436726926 0.012714558169103624 0.02619515389652914
shephard 0.10714285714285714 0.12866817155756208 0.13225499524262607 0.04418308963763509 0.09102815979043877
shepley 0.07142857142857142 0.1190744920993228 0.10038058991436727 0.03353464717101081 0.06908971840209562
bentley 0.07142857142857142 0.10609480812641084 0.08943862987630828 0.029879211697393517 0.06155861165684348
isham 0.07142857142857142 0.05248306997742664 0.07516650808753568 0.025111252383979658 0.051735428945645055
wear 0.03571428571428571 0.04966139954853273 0.04186489058039962 0.013986013986013986 0.028814669286182055
fenimore 0.10714285714285714 0.11587659894657638 0.10926102124960355 0.08571731299004026 0.0962671905697446
cooper 0.047619047619047616 0.04834462001504891 0.06771328893117666 0.03538885357067175 0.0466055446409081
father-in-law 0.25 0.1100451467268623 0.16079923882017128 0.05371900826446281 0.2593320235756385
partner 0.07142857142857142 0.10458991723100076 0.13273073263558516 0.044342021614748886 0.09135559921414538
averell 0.03571428571428571 0.051354401805869074 0.043292102759276876 0.014462809917355372 0.0297969875573019
brought 0.07142857142857142 0.08690744920993228 0.07326355851569934 0.024475524475524476 0.0504256712508186
investment 0.07142857142857142 0.12133182844243792 0.10228353948620361 0.034170375079465985 0.07039947609692207
banking 0.0 0.0 0.0 0.0 0.0
firm 0.03571428571428571 0.03908013544018059 0.03294481446241675 0.011006039415130325 0.027996070726915522
1926 0.10714285714285714 0.12866817155756208 0.10846812559467174 0.09837889383343928 0.10969220694171579
1931 0.07142857142857142 0.09283295711060949 0.07825880114176974 0.026144310235219327 0.06663392272429601
fortune 0.07142857142857142 0.08860045146726862 0.0746907706945766 0.0472027972027972 0.05140798952193844
classmates 0.07142857142857142 0.11851015801354402 0.09990485252140818 0.06325492689129053 0.068762278978389
skull 0.05357142857142857 0.07900677200902935 0.06660323501427212 0.02225047679593134 0.045841519318926
bones 0.07142857142857142 0.10609480812641084 0.08943862987630828 0.08852511125238398 0.06155861165684348
roland 0.05357142857142857 0.07562076749435666 0.06374881065651761 0.02129688493324857 0.04387688277668631
woolley 0.10714285714285714 0.1038374717832957 0.13939105613701236 0.04656706929434202 0.09593975114603798
ellery 0.07142857142857142 0.12895033860045146 0.10870599429115128 0.03631595677050223 0.07481990831696136
lovett 0.08333333333333334 0.10026335590669676 0.10878528385664446 0.06807586353040898 0.0748744815542458
mccance 0.10714285714285714 0.12697516930022573 0.22597526165556614 0.1249205340114431 0.15553372626064177
maintained 0.11904761904761905 0.10007524454477051 0.12242308912147161 0.04089849544394999 0.08426107836716873
homes 0.03571428571428571 0.07336343115124154 0.06184586108468126 0.02066115702479339 0.042567125081859856
greenwich 0.08333333333333334 0.10007524454477051 0.09292737075800825 0.03104471286289468 0.07116350141890418
compound 0.14285714285714285 0.04288939051918736 0.06517602283539486 0.021773680864589955 0.10412573673870335
10,000 0.14285714285714285 0.15857787810383747 0.13368220742150333 0.04465988556897648 0.15324165029469547
acre 0.10714285714285714 0.14390519187358916 0.15889628924833493 0.08534647171010808 0.10936476751800916
plantation 0.10714285714285714 0.1072234762979684 0.09039010466222645 0.08486967577876668 0.09004584151931892
retreat 0.14285714285714285 0.22742663656884876 0.1917221693625119 0.0640495867768595 0.1928618205631958
graduation 0.14285714285714285 0.07562076749435666 0.11084681255946717 0.037031150667514307 0.09724950884086445
field 0.07142857142857142 0.05248306997742664 0.044243577545195055 0.014780673871582963 0.05140798952193844
artillery 0.125 0.11202031602708803 0.11988582302568981 0.040050858232676415 0.11345776031434185
expeditionary 0.07142857142857142 0.0835214446952596 0.07040913415794481 0.023521932612841703 0.04846103470857891
forces 0.05357142857142857 0.07872460496613995 0.06636536631779258 0.022171010807374443 0.04567779960707269
1917-1919 0.14285714285714285 0.15349887133182843 0.12940057088487156 0.04322949777495232 0.16404715127701375
verdun 0.10714285714285714 0.18623024830699775 0.21836346336822074 0.1760966306420852 0.15029469548133595
assigned 0.10714285714285714 0.09255079006772009 0.0780209324452902 0.026064844246662427 0.08153241650294696
staff 0.10714285714285714 0.060948081264108354 0.05137963843958135 0.017164653528289893 0.091683038637852
alternating 0.07142857142857142 0.14277652370203162 0.1203615604186489 0.04020979020979021 0.08284217419777341
fire 0.07142857142857142 0.13243039879608728 0.11163970821439897 0.0574274210637847 0.07683911809648548
meuse-argonne 0.2857142857142857 0.10045146726862303 0.44766888677450045 0.14955499046408138 0.30812049770792405
offensive 0.10714285714285714 0.19525959367945825 0.22930542340627974 0.07660521296884933 0.15782580222658807
1923 0.07142857142857142 0.11089164785553048 0.09348239771646051 0.031230133502860774 0.06434184675834971
hupp 0.14285714285714285 0.13374717832957111 0.1874405328258801 0.07644628099173553 0.12901113294040603
products 0.08928571428571429 0.09650112866817155 0.08135109419600381 0.027177368086458997 0.09102815979043877
generally 0.14285714285714285 0.13148984198645597 0.11084681255946717 0.10982199618563256 0.15422396856581533
failed 0.03571428571428571 0.06884875846501129 0.058039961941008564 0.053877940241576605 0.03994760969220694
sales 0.05357142857142857 0.08436794582392776 0.07112274024738345 0.023760330578512397 0.04895219384413883
stedman 0.10714285714285714 0.14277652370203162 0.1203615604186489 0.04020979020979021 0.14276358873608383
rubber 0.07142857142857142 0.04345372460496614 0.11750713606089438 0.03925619834710744 0.08087753765553372
based 0.047619047619047616 0.07599699021820917 0.06406596891849033 0.021402839584657767 0.044095175725824054
division 0.07142857142857142 0.09029345372460497 0.07611798287345385 0.049109980928162746 0.05239030779305828
1952 0.07142857142857142 0.10778781038374718 0.09086584205518554 0.030356007628734902 0.06254092992796333
republican 0.08928571428571429 0.09128103837471783 0.09705042816365367 0.06309599491417674 0.07351015062213491
defeating 0.10714285714285714 0.113431151241535 0.0956232159847764 0.11919898283534647 0.1352324819908317
abraham 0.07142857142857142 0.11173814898419865 0.09419600380589914 0.03146853146853147 0.06483300589390963
ribicoff 0.07142857142857142 0.14390519187358916 0.12131303520456709 0.0405276541640178 0.08349705304518663
vacancy 0.07142857142857142 0.12415349887133183 0.10466222645099905 0.03496503496503497 0.07203667321545514
o'brien 0.07142857142857142 0.14954853273137697 0.12607040913415796 0.04211697393515575 0.08677144728225278
mcmahon 0.10714285714285714 0.15011286681715574 0.17126546146527116 0.09090909090909091 0.11787819253438114
staunch 0.10714285714285714 0.09932279909706546 0.08372978116079924 0.027972027972027972 0.091683038637852
supporter 0.03571428571428571 0.040067720090293454 0.03377735490009515 0.011284170375079465 0.023248199083169614
dwight 0.03571428571428571 0.04401805869074492 0.037107516650808754 0.012396694214876033 0.025540275049115914
eisenhower 0.10714285714285714 0.1309255079006772 0.21836346336822074 0.19230769230769232 0.15029469548133595
managing 0.10714285714285714 0.09142212189616253 0.07706945765937202 0.04656706929434202 0.06941715782580223
sat 0.03571428571428571 0.06376975169300225 0.053758325404376785 0.01795931341385887 0.03700065487884741
corporate 0.03571428571428571 0.0536117381489842 0.04519505233111323 0.015098537825810552 0.031106745252128355
boards 0.03571428571428571 0.04401805869074492 0.037107516650808754 0.012396694214876033 0.025540275049115914
steel 0.03571428571428571 0.05925507900677201 0.04995242626070409 0.016687857596948505 0.0343811394891945
official 0.03571428571428571 0.08295711060948081 0.06993339676498572 0.02336300063572791 0.0481335952848723
charge 0.07142857142857142 0.1252821670428894 0.10561370123691723 0.035282898919262555 0.07269155206286837
coordination 0.10714285714285714 0.13487584650112866 0.1665080875356803 0.05562619198982836 0.114603798297315
assistance 0.07142857142857142 0.13318284424379231 0.11227402473834443 0.03750794659885569 0.07727570399476097
major 0.125 0.11399548532731377 0.11465271170313987 0.060712015257469804 0.1101833660772757
weapons 0.07142857142857142 0.11117381489841986 0.09372026641294005 0.04831532104259377 0.06450556647020302
contractors 0.10714285714285714 0.08408577878103837 0.07088487155090391 0.0236808645899555 0.06679764243614932
douglas 0.07142857142857142 0.10778781038374718 0.09086584205518554 0.030356007628734902 0.06254092992796333
george's 0.03571428571428571 0.061512415349887134 0.051855375832540435 0.017323585505403687 0.03569089718402096
newport 0.07142857142857142 0.13148984198645597 0.11084681255946717 0.037031150667514307 0.07629338572364112
stonyhurst 0.10714285714285714 0.11851015801354402 0.13558515699333967 0.04529561347743166 0.09332023575638507
designed 0.10714285714285714 0.10553047404063205 0.0889628924833492 0.02972027972027972 0.09561231172233137
golf 0.023809523809523808 0.03762227238525207 0.031715826197272444 0.013350286077558804 0.021829294913774288
course 0.09523809523809523 0.12829194883370956 0.10815096733269902 0.036130536130536135 0.10980135341628465
1908 0.07142857142857142 0.13487584650112866 0.1137012369172217 0.06198347107438017 0.07825802226588081
1913 0.07142857142857142 0.1664785553047404 0.14034253092293053 0.09043229497774952 0.09659462999345121
entered 0.10714285714285714 0.10976297968397292 0.18173168411037108 0.08471074380165289 0.12508185985592665
varsity 0.07142857142857142 0.0716704288939052 0.060418648905804 0.08677685950413223 0.09724950884086445
football 0.10714285714285714 0.12340105342362678 0.1241674595623216 0.0473087518542064 0.09364767518009168
glee 0.10714285714285714 0.07787810383747178 0.06565176022835395 0.18340750158931976 0.09070072036673216
1916 0.023809523809523808 0.045711060948081264 0.03853472882968601 0.01287349014621742 0.026522593320235755
tapped 0.14285714285714285 0.10553047404063205 0.0889628924833492 0.02972027972027972 0.14702030124426982
join 0.03571428571428571 0.0682844243792325 0.05756422454804948 0.019230769230769232 0.03962017026850033
bonesmen 0.14285714285714285 0.12358916478555304 0.15128449096098953 0.0505403687221869 0.1489849377865095
s 0.0 0.0 0.0 0.0 0.0
ulysses 0.03571428571428571 0.05248306997742664 0.044243577545195055 0.014780673871582963 0.030451866404715127
grant 0.03571428571428571 0.04966139954853273 0.04186489058039962 0.013986013986013986 0.028814669286182055
neil 0.03571428571428571 0.09255079006772009 0.0780209324452902 0.036236490781945324 0.053700065487884745
mallon 0.07142857142857142 0.0716704288939052 0.15842055185537585 0.052924348378893836 0.10903732809430255
association 0.03571428571428571 0.06941309255079006 0.05851569933396765 0.019548633184996823 0.04027504911591356
usga 0.07142857142857142 0.11455981941309255 0.09657469077069458 0.03226319135410045 0.06647020301244269
1928-1935 0.21428571428571427 0.1343115124153499 0.1636536631779258 0.07739987285441831 0.1944990176817289
successively 0.03571428571428571 0.05925507900677201 0.04995242626070409 0.016687857596948505 0.0343811394891945
discharge 0.03571428571428571 0.03329571106094808 0.028068506184586107 0.009376986649713922 0.019318925998690242
1919 0.10714285714285714 0.13205417607223477 0.11132254995242626 0.0371900826446281 0.13195808775376555
simmons 0.14285714285714285 0.07900677200902935 0.17935299714557565 0.05991735537190083 0.12344466273739359
hardware 0.03571428571428571 0.0654627539503386 0.05518553758325404 0.018436109345200253 0.03798297314996726
louis 0.07142857142857142 0.12189616252821671 0.1027592768791627 0.06961220597584233 0.07072691552062868
missouri 0.03571428571428571 0.06659142212189616 0.056137012369172214 0.06102987921169739 0.038637851997380485
finance 0.14285714285714285 0.09029345372460497 0.16555661274976213 0.05530832803560076 0.11394891944990176
chairman 0.08928571428571429 0.05304740406320542 0.07017126546146527 0.030514939605848695 0.0848068107400131
losing 0.03571428571428571 0.0536117381489842 0.04519505233111323 0.015098537825810552 0.031106745252128355
benton 0.03571428571428571 0.06433408577878104 0.05423406279733587 0.018118245390972662 0.03732809430255403
1,000 0.10714285714285714 0.13205417607223477 0.16270218839200762 0.17752701843610935 0.11198428290766209
negro 0.17857142857142858 0.06038374717832957 0.05090390104662226 0.1355689764780674 0.13064833005893908
fund 0.03571428571428571 0.05756207674943566 0.048525214081826834 0.07644628099173553 0.03339882121807466
uncf's 0.10714285714285714 0.11117381489841986 0.14795432921027593 0.11236490781945327 0.10183366077275705
supporters 0.03571428571428571 0.04966139954853273 0.04186489058039962 0.10203432930705658 0.028814669286182055
talia 0.16071428571428573 0.14221218961625282 0.14747859181731685 0.06857914812460267 0.2111984282907662
shire 0.16071428571428573 0.16478555304740405 0.13891531874405327 0.046408137317228225 0.17910936476751801
italian 0.10714285714285714 0.14108352144469527 0.19362511893434825 0.1988239033693579 0.13326784544859202
actors 0.14285714285714285 0.17494356659142213 0.14747859181731685 0.04926891290527654 0.16994106090373282
jason 0.07142857142857142 0.13148984198645597 0.11084681255946717 0.037031150667514307 0.07629338572364112
schwartzman 0.25 0.15632054176072235 0.3082778306374881 0.20470438652256834 0.24918140144073347
aunt 0.14285714285714285 0.09142212189616253 0.07706945765937202 0.12301335028607756 0.09888670595939751
nicolas 0.14285714285714285 0.13374717832957111 0.11274976213130353 0.203432930705658 0.15946299934512115
cage 0.0 0.0 0.0 0.0 0.0
lake 0.0 0.0 0.0 0.0 0.0
success 0.07142857142857142 0.046275395033860044 0.07754519505233111 0.025905912269548633 0.05337262606417813
boxer 0.03571428571428571 0.031038374717832957 0.026165556612749764 0.008741258741258742 0.018009168303863784
rocky 0.09523809523809523 0.07298720842738902 0.06152870282270854 0.11925196016105108 0.07400130975769482
balboa 0.07142857142857142 0.1072234762979684 0.09039010466222645 0.04450095359186268 0.06221349050425671
godfather 0.07142857142857142 0.04853273137697517 0.04091341579448145 0.15297202797202797 0.05648330058939096
sequels 0.03571428571428571 0.04853273137697517 0.04091341579448145 0.07485696122059758 0.028159790438768827
academy 0.17857142857142858 0.1580135440180587 0.13320647002854424 0.0945645263827082 0.20268500327439423
award 0.07142857142857142 0.18397291196388263 0.15509039010466222 0.07517482517482517 0.10674525212835625
margaret 0.2857142857142857 0.09988713318284424 0.1422454804947669 0.047520661157024795 0.275049115913556
tyndal 0.14285714285714285 0.11851015801354402 0.09990485252140818 0.03337571519389701 0.1352324819908317
1880 0.0 0.0 0.0 0.0 0.0
maternal 0.14285714285714285 0.17945823927765236 0.15128449096098953 0.0505403687221869 0.1807465618860511
111senator 0.2857142857142857 0.11568848758465011 0.09752616555661275 0.032581055308328034 0.32711198428290766
kerry 0.07142857142857142 0.08239277652370203 0.06945765937202664 0.18006993006993008 0.04780615586116568
winthrop's 0.25 0.10158013544018059 0.08563273073263558 0.028607755880483154 0.20759659462999344
forbes 0.10714285714285714 0.1044018058690745 0.08801141769743102 0.06166560712015257 0.08120497707924033
kerry's 0.07142857142857142 0.0628668171557562 0.07440532825880114 0.05381436745073109 0.0547478716437459
briac 0.07142857142857142 0.05699774266365688 0.10228353948620361 0.034170375079465985 0.07039947609692207
