word First_fix_dur First_pass_dur Mean_fix_dur Fix_prob Re-read_prob Tot_fix_dur Tot_regres_from_dur Tot_regres_to_dur nFix nLong_regres_from nLong_regres_to nRefix nRegres_from nRegres_to
trail 0.3451074172808531 0.05351156193587209 0.35524382981539077 0.657142857142857 0.09999999999999998 0.11524832481481893 0.0585235175931173 0.04596735813667031 0.1484593837535014 0.08571428571428572 0.023809523809523808 0.007326007326007326 0.07142857142857141 0.04968944099378882
endurance 0.5381448957189902 0.10130662769706868 0.5494210282538211 1.0 0.1 0.16807047368827757 0.0 0.0 0.21568627450980396 0.0 0.0 0.025641025641025644 0.0 0.0
polar 0.38282107574094404 0.07547494197541477 0.3814265863825845 0.6 0.1 0.12000618190248051 0.0 0.0 0.13725490196078433 0.0 0.0 0.025641025641025644 0.0 0.0
river-ice 0.6816684961580681 0.26884724490673084 0.6189439555349697 0.9 0.7 0.3084769337763697 0.0 0.0 0.33333333333333337 0.0 0.0 0.20512820512820515 0.0 0.0
temperatures 0.34302963776070255 0.13487492478294508 0.37618805002315886 0.7 0.4 0.26605362800401827 0.16119725928597187 0.23672349598275524 0.35294117647058826 0.0 0.16666666666666669 0.20512820512820515 0.18181818181818182 0.2173913043478261
below 0.4520307354555434 0.06678414854293818 0.44737378415933304 0.76 0.19999999999999998 0.15899853179816092 0.09426613775694195 0.11118949637468155 0.19607843137254904 0.0 0.13333333333333333 0.015384615384615387 0.11818181818181818 0.1391304347826087
-60c 0.7365532381997805 0.1214647984182928 0.6738304770727187 1.0 0.3 0.23869870952785718 0.08636855391272989 0.1648050166568685 0.27450980392156865 0.2 0.0 0.07692307692307693 0.13636363636363635 0.1739130434782609
optional 0.4431942919868277 0.08200808046075819 0.42871699861046775 0.8 0.4 0.20114365195889036 0.029210241615578794 0.17166372721928275 0.27450980392156865 0.2 0.0 0.025641025641025644 0.045454545454545456 0.2173913043478261
extras 0.46789242590559826 0.07960113470300008 0.45470125057897165 0.8 0.3 0.17687968472297352 0.08023800937612693 0.0 0.23529411764705882 0.0 0.0 0.05128205128205129 0.13636363636363635 0.0
itinerary 0.45060373216245886 0.18731195736267517 0.4382584529874941 0.7 0.5 0.23174406923730778 0.0 0.0 0.25490196078431376 0.0 0.0 0.15384615384615385 0.0 0.0
massaging 0.5115257958287597 0.10238115705321069 0.4967345993515515 0.85 0.2 0.17676377405146435 0.03705373241976199 0.05614344503233392 0.21568627450980396 0.0 0.08333333333333334 0.05128205128205129 0.045454545454545456 0.06521739130434782
weary 0.3610043907793634 0.062258230894868045 0.39848309402501153 0.65 0.15 0.15230662236303222 0.10998918139199422 0.12962962962962965 0.17647058823529413 0.0 0.08333333333333334 0.05128205128205129 0.11363636363636363 0.10869565217391305
canine 0.4764910354921332 0.07392761970257028 0.4681797128300139 0.7666666666666667 0.19999999999999998 0.16175978157277904 0.09249909844933285 0.060030047684368676 0.19607843137254904 0.0 0.05555555555555556 0.017094017094017096 0.0909090909090909 0.07246376811594203
checkpoints 0.4643249176728869 0.14847846643170293 0.47622742010189895 0.85 0.55 0.27111506065991814 0.12423368193292464 0.11375661375661375 0.35294117647058826 0.4 0.0 0.19230769230769232 0.18181818181818182 0.13043478260869565
anchorage 0.4491401390413466 0.1856786727413393 0.4550656167979002 0.7 0.39999999999999997 0.2617778121216805 0.041291020555355204 0.02952511594486903 0.27450980392156865 0.0 0.0 0.16239316239316237 0.045454545454545456 0.04347826086956522
nome 0.38309549945115257 0.056240866500472796 0.40101899027327464 0.55 0.05 0.1456997140870103 0.06455102776776055 0.017146776406035666 0.13725490196078433 0.1 0.0 0.025641025641025644 0.06818181818181818 0.02173913043478261
rerun 0.4656970362239298 0.08665004727929167 0.4757758221398795 0.7 0.2 0.16737500965922264 0.070861882437793 0.0725063688026651 0.17647058823529413 0.0 0.16666666666666669 0.025641025641025644 0.09090909090909091 0.08695652173913045
historic 0.4720087815587267 0.10771082265967506 0.5111162575266326 0.9 0.4 0.2170620508461479 0.10656328885683375 0.0376249265138154 0.27450980392156865 0.2 0.0 0.07692307692307693 0.09090909090909091 0.04347826086956522
1925 0.1978594950603732 0.03098942663113556 0.20037054191755438 0.4 0.0 0.05571439610540144 0.0 0.0 0.07843137254901962 0.0 0.0 0.0 0.0 0.0
wired 0.5611964873765094 0.1264506146307917 0.6106993978693839 0.9 0.5 0.2918630708600572 0.18752253876667868 0.06780325298843817 0.29411764705882354 0.0 0.0 0.05128205128205129 0.22727272727272727 0.04347826086956522
outbreak 0.5041163556531284 0.11123527894782087 0.4760537285780454 0.8 0.4 0.18792983540684646 0.11810313739632167 0.0 0.23529411764705882 0.0 0.0 0.05128205128205129 0.13636363636363635 0.0
diptheria 0.3545554335894621 0.12073411845611622 0.373714682723483 0.6 0.2 0.1686113901553203 0.0 0.047619047619047616 0.19607843137254904 0.0 0.16666666666666669 0.10256410256410257 0.0 0.04347826086956522
teams 0.40504939626783754 0.05351156193587209 0.4107302763625134 0.6666666666666666 0.1 0.1271411276820442 0.04928476980406299 0.0777973740936704 0.15686274509803924 0.0 0.0 0.017094017094017096 0.0606060606060606 0.08695652173913043
transported 0.5090559824368825 0.13448809421473396 0.5236683649837888 0.8 0.5 0.24851247971563253 0.14298593580959248 0.09367038996668625 0.27450980392156865 0.2 0.0 0.12820512820512822 0.18181818181818182 0.08695652173913045
serum 0.26097694840834246 0.04856872689761885 0.28054654932839274 0.5 0.1 0.08762846766092267 0.03552109628561125 0.013717421124828532 0.11764705882352941 0.0 0.0 0.025641025641025644 0.045454545454545456 0.04347826086956522
relay 0.3850164654226126 0.05144846557207943 0.38990273274664194 0.5 0.0 0.10841511475156482 0.03389830508474576 0.04036841073878111 0.09803921568627452 0.0 0.0 0.0 0.045454545454545456 0.04347826086956522
tundra 0.43907793633369924 0.11867102209232358 0.37420101899027325 0.7 0.4 0.16374314195193573 0.11882437793003968 0.0752498530276308 0.21568627450980396 0.0 0.16666666666666669 0.10256410256410257 0.13636363636363635 0.08695652173913045
patient 0.4316684961580681 0.046333705836843465 0.43714682723483095 0.7 0.0 0.1215516575226026 0.04633970429138117 0.09700176366843033 0.13725490196078433 0.0 0.0 0.0 0.09090909090909091 0.08695652173913045
saved 0.41108671789242596 0.05802458523166853 0.4174154701250578 0.7 0.1 0.13198361795842672 0.07699242697439597 0.02900254752106604 0.15686274509803924 0.0 0.0 0.0 0.13636363636363635 0.04347826086956522
conveniently 0.1682217343578485 0.02634745981260208 0.183487725798981 0.3 0.1 0.10416505679622906 0.11900468806346916 0.1440329218106996 0.11764705882352941 0.0 0.16666666666666669 0.05128205128205129 0.13636363636363635 0.13043478260869565
logo 0.3021405049396268 0.03253674890398006 0.3047244094488189 0.4 0.2 0.11591067150915695 0.03984853948791922 0.14560062708210855 0.11764705882352941 0.0 0.0 0.0 0.045454545454545456 0.13043478260869565
legend 0.2618002195389682 0.05935700163328462 0.25039370078740153 0.5 0.2 0.09813770187775289 0.0 0.025083284342543602 0.13725490196078433 0.0 0.0 0.025641025641025644 0.0 0.04347826086956522
dysfunctional 0.23874862788144896 0.0466775552308089 0.24750347383047705 0.4 0.1 0.1382427942199212 0.15957446808510636 0.17773858514599256 0.15686274509803924 0.0 0.0 0.07692307692307693 0.13636363636363635 0.1739130434782609
hardiest 0.599615806805708 0.1310496002750795 0.6093098656785548 1.0 0.6 0.2934858202611854 0.08005769924269743 0.2373113854595336 0.33333333333333337 0.0 0.0 0.10256410256410257 0.09090909090909091 0.2173913043478261
backwoodsmen 0.6731613611416027 0.20437548353821028 0.6951088466882817 1.0 0.8 0.5445483347500194 0.429138117562207 0.38075641779345487 0.5490196078431373 0.0 0.0 0.358974358974359 0.40909090909090906 0.30434782608695654
yard 0.2955543358946213 0.040746153184905015 0.2993052339045854 0.7 0.0 0.08322386214357469 0.05156869816083664 0.025279247501469725 0.13725490196078433 0.0 0.0 0.0 0.09090909090909091 0.04347826086956522
husky 0.48335162824734734 0.06613370010602024 0.4724563841284545 0.8 0.16666666666666666 0.15619606934033953 0.07861521817526143 0.09706708472140571 0.19607843137254904 0.0 0.0 0.025641025641025644 0.10606060606060605 0.08695652173913043
dog 0.31197402122210033 0.04098971317229721 0.32820750347383043 0.5833333333333333 0.03333333333333333 0.09812482291425186 0.07708258204111072 0.061957018747142205 0.12091503267973858 0.0 0.02777777777777778 0.004273504273504274 0.08333333333333331 0.057971014492753624
owned 0.40504939626783754 0.0648872460528955 0.3732283464566929 0.7333333333333334 0.2333333333333333 0.1419261777812122 0.08029811275393678 0.09216800574825264 0.20261437908496735 0.06666666666666667 0.0 0.042735042735042736 0.13636363636363635 0.13043478260869565
mid-eighties 0.6608122941822174 0.15129373334479498 0.6097267253358035 1.0 0.8 0.300595008113747 0.2288135593220339 0.21026846952772876 0.35294117647058826 0.2 0.0 0.15384615384615385 0.22727272727272727 0.1739130434782609
farm 0.6624588364434688 0.10723802974297258 0.6694766095414543 0.9 0.1 0.19952090255776217 0.05445366029570862 0.0519302371154223 0.19607843137254904 0.0 0.0 0.025641025641025644 0.09090909090909091 0.04347826086956522
touristy 0.4923161361141603 0.17312816986160062 0.5352941176470587 1.0 0.6 0.243721505293254 0.0 0.028414658044287673 0.33333333333333337 0.0 0.0 0.15384615384615385 0.0 0.04347826086956522
greeted 0.42041712403951703 0.08149230636981003 0.4167207040296433 0.8 0.2 0.14627926744455608 0.031554273350162275 0.03742896335488928 0.19607843137254904 0.0 0.0 0.025641025641025644 0.045454545454545456 0.04347826086956522
gentle 0.42014270032930845 0.06580417777013668 0.42547475683186653 0.8 0.0 0.1183061587203462 0.0 0.0 0.15686274509803924 0.0 0.0 0.0 0.0 0.0
deciding 0.7181668496158068 0.1865382962262529 0.7010537285780453 1.0 0.6 0.4656518043427865 0.3754056978002163 0.5486968449931413 0.5490196078431373 0.0 0.33333333333333337 0.25641025641025644 0.45454545454545453 0.6086956521739131
dissuade 0.22310647639956094 0.032235880684260296 0.24585456229735986 0.5 0.1 0.08917394328104475 0.10944825099170573 0.07916911620615324 0.13725490196078433 0.0 0.0 0.05128205128205129 0.13636363636363635 0.13043478260869565
wandering 0.47502744237102085 0.07822573712713832 0.4864752200092635 0.8 0.2 0.16907503284135694 0.15578795528308692 0.11620615324319027 0.21568627450980396 0.0 0.0 0.05128205128205129 0.18181818181818182 0.1739130434782609
drive 0.4635016465422612 0.08017421702627582 0.4545622973598888 0.7499999999999999 0.15 0.15119903150194475 0.04537805024642384 0.06443921876020643 0.17647058823529416 0.0 0.0 0.029914529914529916 0.053030303030303025 0.06521739130434782
tracked 0.17206366630076841 0.026949196252041608 0.17424733672996756 0.4 0.0 0.04845066069082761 0.0 0.0 0.07843137254901962 0.0 0.0 0.0 0.0 0.0
breeder 0.5059001097694841 0.06161351328118284 0.509194071329319 0.9 0.15 0.1600340004636427 0.13649477100613056 0.1397217323143249 0.2058823529411765 0.0 0.0 0.038461538461538464 0.13636363636363635 0.15217391304347827
outskirts 0.5960482985729967 0.12655806756640592 0.6058658108912857 1.0 0.45 0.29228807665559076 0.20302921024161555 0.22388790907309425 0.35294117647058826 0.0 0.0 0.12820512820512822 0.2727272727272727 0.2173913043478261
leeds 0.5098792535675083 0.07985902174847417 0.49106067623899946 0.8 0.1 0.1615022023027587 0.07320591417237649 0.0 0.17647058823529413 0.0 0.0 0.0 0.09090909090909091 0.0
monks 0.4228869374313941 0.10201581707212241 0.4317739694302918 0.85 0.35 0.1739819179352446 0.027948070681572304 0.04428767391730355 0.25490196078431376 0.0 0.0 0.08974358974358974 0.045454545454545456 0.06521739130434782
qualifying 0.39956092206366634 0.06958652110375656 0.4086614173228346 0.7 0.1 0.12541534657290784 0.03552109628561125 0.027826768567509305 0.15686274509803924 0.0 0.0 0.025641025641025644 0.045454545454545456 0.04347826086956522
races 0.5721734357848518 0.11632854809593397 0.5700787401574802 0.95 0.25 0.2058187157097597 0.07212405337179949 0.08446012149715854 0.25490196078431376 0.0 0.0 0.08974358974358974 0.09090909090909091 0.10869565217391305
rookie 0.15559824368825467 0.03335339121464798 0.18175081056044465 0.4 0.2 0.07789197125415347 0.1550667147493689 0.04722712130119538 0.13725490196078433 0.4 0.0 0.025641025641025644 0.09090909090909091 0.04347826086956522
overwhelmed 0.6276070252469813 0.1302329579644116 0.5873552570634553 0.9 0.4 0.22749401128197203 0.09935088351965381 0.07035077405447776 0.25490196078431376 0.0 0.0 0.07692307692307693 0.13636363636363635 0.08695652173913045
finish 0.4971642883278449 0.0880970801455629 0.49641037517369146 0.8666666666666668 0.16666666666666666 0.16461891147000488 0.02692631325880514 0.036579789666209415 0.21568627450980396 0.06666666666666667 0.0 0.03418803418803419 0.0303030303030303 0.04347826086956522
nineteen 0.6454445664105379 0.1059056133413565 0.6444187123668363 1.0 0.3 0.24101692295804034 0.09358095924990983 0.15990593768371544 0.27450980392156865 0.0 0.0 0.07692307692307693 0.13636363636363635 0.1739130434782609
crossed 0.4001097694840835 0.06135562623570876 0.4084529874942102 0.7 0.05 0.11683795688123019 0.03353768481788676 0.016558886929257298 0.14705882352941177 0.0 0.0 0.012820512820512822 0.045454545454545456 0.04347826086956522
lantern 0.5204445664105379 0.11742456803919883 0.5021074571560907 0.9 0.4 0.2174870566416815 0.10980887125856473 0.11336468743876152 0.27450980392156865 0.1 0.08333333333333334 0.07692307692307693 0.15909090909090906 0.13043478260869565
wooden 0.595225027442371 0.10551878277314537 0.6044117647058823 1.0 0.3 0.23672822811220157 0.0918680129823296 0.16813639035861258 0.27450980392156865 0.0 0.08333333333333334 0.05128205128205129 0.11363636363636363 0.1739130434782609
spoon 0.5208562019758508 0.0951603197799364 0.5091245947197776 1.0 0.2 0.16443860598099067 0.07338622430580599 0.05408583186360964 0.23529411764705882 0.2 0.0 0.05128205128205129 0.09090909090909091 0.04347826086956522
devastated 0.21816684961580682 0.03417003352531591 0.2209356183418249 0.5 0.0 0.06143265589985318 0.032095203750450774 0.0 0.09803921568627452 0.0 0.0 0.0 0.045454545454545456 0.0
loathe 0.43331503841931945 0.06043153098942663 0.44465030106530795 0.7 0.2 0.15068387296190403 0.04453660295708618 0.1066039584558103 0.17647058823529413 0.0 0.0 0.025641025641025644 0.045454545454545456 0.13043478260869565
hindsight 0.4733809001097695 0.16212498925470645 0.47359888837424724 0.9 0.6 0.23189861679932003 0.04020915975477822 0.03194199490495787 0.3137254901960785 0.0 0.0 0.12820512820512822 0.045454545454545456 0.04347826086956522
placing 0.5458287596048299 0.12963122152497208 0.5632237146827234 1.0 0.3 0.21968935940035547 0.12423368193292464 0.04232804232804233 0.27450980392156865 0.0 0.0 0.07692307692307693 0.13636363636363635 0.04347826086956522
emphasises 0.6199231613611417 0.15460328376171237 0.6165817508105604 0.9 0.4 0.25253071632794993 0.06869816083663902 0.11444248481285518 0.29411764705882354 0.0 0.16666666666666669 0.12820512820512822 0.13636363636363635 0.13043478260869565
outing 0.44291986827661917 0.09752428436344882 0.4429828624363131 0.7 0.3 0.17626149447492467 0.08781103498016589 0.08289241622574955 0.19607843137254904 0.0 0.16666666666666669 0.07692307692307693 0.09090909090909091 0.08695652173913045
sled 0.38336992316136115 0.060313332760251005 0.3874015748031496 0.75 0.125 0.12361873116451588 0.07523440317345835 0.04443464628649814 0.1715686274509804 0.05 0.0 0.019230769230769232 0.11363636363636363 0.06521739130434782
thin 0.2562202707647274 0.032594057136307635 0.2594719777674849 0.4333333333333333 0.0 0.07214795353269969 0.022478663300877506 0.0343588738650467 0.08496732026143791 0.0 0.0 0.0 0.0303030303030303 0.04347826086956522
attempting 0.3773326015367728 0.1545603025874667 0.3977767484946735 0.8 0.6 0.22818947531102698 0.1292823656689506 0.0 0.33333333333333337 0.6 0.0 0.1794871794871795 0.13636363636363635 0.0
crossing 0.3630625686059276 0.0975672655376945 0.34668828161185733 0.8 0.4 0.1533884552971177 0.11449693472773169 0.04076033705663335 0.25490196078431376 0.2 0.0 0.07692307692307693 0.09090909090909091 0.08695652173913045
thigh 0.44099890230515915 0.06907074701280838 0.5167670217693375 0.9 0.4 0.22602580944285605 0.08041831950955644 0.18459729570840683 0.25490196078431376 0.0 0.16666666666666669 0.0 0.13636363636363635 0.13043478260869565
sank 0.3839187705817783 0.07517407375569501 0.38749421028253817 0.8 0.1 0.12263349045668805 0.0 0.0 0.19607843137254904 0.0 0.0 0.05128205128205129 0.0 0.0
tangled 0.43756860592755215 0.06429983667153787 0.43283927744326073 0.8 0.1 0.1334518197975427 0.08501622791200865 0.04526748971193416 0.17647058823529413 0.0 0.0 0.012820512820512822 0.09090909090909091 0.06521739130434782
compounded 0.4934138309549946 0.12172268546376687 0.48105604446503003 0.9 0.5 0.20732555443937875 0.015326361341507392 0.03429355281207133 0.27450980392156865 0.0 0.0 0.07692307692307693 0.045454545454545456 0.04347826086956522
jumping 0.5587266739846323 0.08260981690019771 0.5205187586845762 0.8 0.2 0.17780697009504676 0.015326361341507392 0.1066039584558103 0.19607843137254904 0.0 0.0 0.025641025641025644 0.045454545454545456 0.08695652173913045
insists 0.4654226125137212 0.09811527550932692 0.45130847614636405 0.775 0.3 0.1773240089637586 0.08785611251352327 0.062414266117969824 0.22058823529411767 0.0 0.04166666666666667 0.06410256410256411 0.10227272727272727 0.08695652173913045
camaraderie 0.5082327113062569 0.18112266827129717 0.5149374710514127 0.9 0.6 0.30044046055173484 0.2657771366750811 0.15304722712130117 0.37254901960784315 0.2 0.0 0.20512820512820515 0.2727272727272727 0.13043478260869565
life-threatening 0.6421514818880352 0.370626665520502 0.684414080592867 0.9 0.8 0.4398423614867476 0.01676884240894338 0.0 0.4313725490196079 0.2 0.0 0.33333333333333337 0.045454545454545456 0.0
racers 0.5746432491767289 0.09606292443909568 0.5937007874015748 1.0 0.2 0.22386214357468512 0.06473133790119004 0.0823045267489712 0.27450980392156865 0.0 0.0 0.05128205128205129 0.09090909090909091 0.08695652173913045
removing 0.22749725576289795 0.03563139344966905 0.2303844372394627 0.4 0.0 0.06405996445406074 0.0 0.0 0.07843137254901962 0.0 0.0 0.0 0.0 0.0
markers 0.5858946212952799 0.13564858591936732 0.6244001852709588 0.9 0.5 0.2808129201761842 0.14226469527587451 0.18048206937095823 0.33333333333333337 0.0 0.33333333333333337 0.12820512820512822 0.22727272727272727 0.2173913043478261
marathon 0.5548847420417125 0.09395684690105734 0.5441408059286706 0.9 0.3 0.19782087937562787 0.1276595744680851 0.07681755829903979 0.23529411764705882 0.0 0.0 0.05128205128205129 0.18181818181818182 0.08695652173913045
50,000 0.5429747530186609 0.11870540703172011 0.5366234367762852 0.9 0.38 0.2266594544471061 0.10108186080057699 0.08943758573388202 0.2823529411764706 0.0 0.0 0.09743589743589744 0.11818181818181821 0.0956521739130435
35,000 0.6009879253567508 0.21636723115275508 0.5786938397406206 1.0 0.7 0.3225407619194807 0.10584204832311576 0.13834999020184205 0.37254901960784315 0.0 0.0 0.1794871794871795 0.13636363636363635 0.1739130434782609
hefty 0.5705268935236005 0.12481733000945586 0.567901806391848 1.0 0.4 0.21822115756123947 0.08041831950955644 0.0777973740936704 0.27450980392156865 0.0 0.0 0.07692307692307693 0.09090909090909091 0.08695652173913045
sum 0.45856201975850713 0.06236568383048225 0.464381658175081 0.7 0.0 0.12912448806120083 0.06364947710061304 0.043111894963746816 0.13725490196078433 0.0 0.0 0.0 0.09090909090909091 0.04347826086956522
outback 0.47804610318331503 0.11424396114501849 0.44668828161185736 0.9 0.5 0.2247121551657523 0.09051568698160836 0.19439545365471292 0.3137254901960785 0.0 0.0 0.10256410256410257 0.13636363636363635 0.2173913043478261
bearing 0.3100987925356751 0.03111837015387261 0.3280685502547475 0.5 0.1 0.10146047446101539 0.0724846736386585 0.11542230060748579 0.11764705882352941 0.0 0.33333333333333337 0.025641025641025644 0.13636363636363635 0.13043478260869565
descent 0.43331503841931945 0.09374194102982894 0.4427975914775358 0.8 0.3 0.1915617031141334 0.20338983050847456 0.10954340583970214 0.23529411764705882 0.4 0.0 0.07692307692307693 0.18181818181818182 0.13043478260869565
raced 0.426728869374314 0.11712369981947908 0.4550254747568318 0.8 0.4 0.20523916235221393 0.03498016588532275 0.09621791103272585 0.25490196078431376 0.0 0.0 0.07692307692307693 0.045454545454545456 0.08695652173913045
dick 0.44813391877058184 0.06077538038339208 0.45743399722093553 0.9 0.2 0.15099296808592846 0.14569058781103497 0.10582010582010581 0.21568627450980396 0.2 0.0 0.0 0.18181818181818182 0.13043478260869565
wilmarth 0.575192096597146 0.12163672311527551 0.5829087540528022 1.0 0.4 0.2560080364732247 0.10926794085827624 0.1344307270233196 0.3137254901960785 0.0 0.0 0.07692307692307693 0.13636363636363635 0.13043478260869565
exhaustion 0.5699780461031834 0.1322100919797129 0.5809170912459473 1.0 0.5 0.2579398809983773 0.1602957086188244 0.07309425827944346 0.3137254901960785 0.0 0.0 0.12820512820512822 0.18181818181818182 0.08695652173913045
nutrition 0.6481888035126235 0.1685721653915585 0.6810097267253358 1.0 0.5 0.29387218916621594 0.08636855391272989 0.0777973740936704 0.33333333333333337 0.0 0.0 0.15384615384615385 0.18181818181818182 0.04347826086956522
vets 0.5552963776070252 0.05361901487148629 0.5434460398332561 0.85 0.1 0.16571362336759138 0.1331590335376848 0.16647070350774054 0.18627450980392157 0.2 0.0 0.0 0.18181818181818182 0.13043478260869565
contend 0.36388583973655325 0.065761196595891 0.4047244094488188 0.7 0.4 0.17657058959894908 0.11630003606202668 0.12090926905741721 0.23529411764705882 0.0 0.0 0.05128205128205129 0.09090909090909091 0.13043478260869565
sedentary 0.5271679473106476 0.19831513796956932 0.6348494673459935 0.9 0.6 0.5246889730314505 0.30706815723043634 0.4493435234175975 0.5098039215686275 0.2 0.0 0.25641025641025644 0.36363636363636365 0.3478260869565218
welfare 0.3929747530186608 0.04895555746582997 0.3979620194534506 0.9 0.0 0.11065605440074183 0.060584204832311576 0.057417205565353714 0.17647058823529413 0.2 0.0 0.0 0.09090909090909091 0.04347826086956522
progressed 0.6212952799121845 0.11957362675148285 0.5930523390458545 0.9 0.2 0.23081678386523452 0.04706094482509917 0.13168724279835392 0.23529411764705882 0.0 0.16666666666666669 0.025641025641025644 0.09090909090909091 0.13043478260869565
native 0.5075923893157702 0.09003123298661853 0.4881503782615408 0.9 0.3 0.18489040002060633 0.097848299074408 0.10484029002547521 0.2549019607843138 0.0 0.0 0.059829059829059825 0.13636363636363635 0.13043478260869565
alaskans 0.6218441273326015 0.10465915928823176 0.6148402037980546 1.0 0.2 0.23066223630322233 0.15488640461593942 0.1199294532627866 0.29411764705882354 0.0 0.0 0.05128205128205129 0.18181818181818182 0.13043478260869565
tethered 0.6355653128430296 0.08488781913521878 0.6610467809170911 1.0 0.2 0.2574762383123406 0.1703930760908763 0.2659220066627474 0.27450980392156865 0.0 0.0 0.025641025641025644 0.13636363636363635 0.2173913043478261
bitches 0.2480790340285401 0.05733688644373765 0.23788791106993976 0.7 0.2 0.14102465033614095 0.16227912008654885 0.16617675876935134 0.25490196078431376 0.0 0.16666666666666669 0.10256410256410257 0.2727272727272727 0.2608695652173913
woodland 0.49890230515916584 0.11785437978165564 0.5024270495599815 0.9 0.5 0.25593076269221854 0.20501262170934006 0.2345679012345679 0.33333333333333337 0.0 0.0 0.12820512820512822 0.2727272727272727 0.30434782608695654
mate 0.44566410537870477 0.05385541132983753 0.4649096804075961 0.75 0.15 0.17274553743914692 0.18175261449693472 0.17411326670585928 0.2058823529411765 0.1 0.08333333333333334 0.012820512820512822 0.25 0.1956521739130435
wolves 0.4928649835345774 0.07238029742972578 0.4672996757758221 0.8 0.3 0.17803879143806509 0.19419401370357015 0.07387811091514795 0.21568627450980396 0.2 0.0 0.025641025641025644 0.2727272727272727 0.13043478260869565
wolf 0.40504939626783754 0.07465829966474684 0.3984251968503936 0.9 0.1 0.13221543930144503 0.11864406779661016 0.039780521262002745 0.21568627450980396 0.0 0.0 0.05128205128205129 0.13636363636363635 0.08695652173913045
toughness 0.25 0.09288231754491533 0.27267253358036125 0.5 0.3 0.1620431187698014 0.18878470970068517 0.09680580050950421 0.21568627450980396 0.6 0.0 0.12820512820512822 0.22727272727272727 0.13043478260869565
injured 0.5153677277716795 0.0811054758015989 0.5216303844372394 1.0 0.4 0.19225716714318833 0.08276235124413991 0.13913384283754654 0.27450980392156865 0.0 0.0 0.05128205128205129 0.09090909090909091 0.1739130434782609
compulsory 0.38025978777899744 0.08295366629416316 0.39535433070866144 0.7 0.26666666666666666 0.17373721762872524 0.1059021517009256 0.11267881638252009 0.22222222222222224 0.0 0.11111111111111112 0.08547008547008547 0.1212121212121212 0.11594202898550725
24-hour 0.4072447859495061 0.07311097739190235 0.461324687355257 0.8 0.2 0.16745228344022872 0.08943382618103138 0.13070742700372331 0.19607843137254904 0.0 0.0 0.025641025641025644 0.09090909090909091 0.08695652173913045
eight-hour 0.7038968166849616 0.23072294335081234 0.622791636339575 1.0 0.9 0.44463333590912607 0.43418680129823295 0.2514207329022144 0.5490196078431373 0.4 0.5 0.33333333333333337 0.5454545454545454 0.391304347826087
capable 0.4035400658616905 0.06750193415284106 0.4197081982399259 0.8 0.15 0.1383973417819334 0.12342228633249189 0.04663923182441701 0.18627450980392157 0.2 0.0 0.012820512820512822 0.11363636363636363 0.06521739130434782
speed 0.3553787047200878 0.06856571821542165 0.36977767484946733 0.725 0.175 0.13323931689977592 0.044446447890371436 0.06368802665098962 0.18627450980392157 0.0 0.04166666666666667 0.038461538461538464 0.056818181818181816 0.07608695652173914
stamina 0.36663007683863885 0.0716925986417949 0.3398795738767948 0.8 0.2 0.11212425623985782 0.0 0.024299431706839115 0.19607843137254904 0.0 0.0 0.05128205128205129 0.0 0.04347826086956522
resting 0.4341383095499451 0.08325453451388291 0.433950903195924 0.7 0.2 0.15238389614403833 0.0 0.04722712130119538 0.17647058823529413 0.0 0.0 0.025641025641025644 0.0 0.04347826086956522
rubbing 0.4626783754116356 0.0789134359150692 0.45562760537285774 0.8 0.2 0.1436519588903485 0.08745041471330689 0.03605722124240642 0.19607843137254904 0.0 0.0 0.05128205128205129 0.13636363636363635 0.08695652173913045
ointment 0.48106476399560927 0.09223759993123012 0.4729967577582213 0.8 0.3 0.17417510238775985 0.07446808510638298 0.09092690574172055 0.21568627450980396 0.0 0.0 0.07692307692307693 0.09090909090909091 0.08695652173913045
joints 0.7395718990120747 0.1604917046333706 0.6786475220009263 0.9 0.2 0.2421760296731319 0.05030652722683014 0.06760728982951204 0.21568627450980396 0.0 0.0 0.05128205128205129 0.09090909090909091 0.04347826086956522
preparing 0.4510153677277717 0.09733086907934324 0.4578508568781843 0.85 0.3 0.19855498029518584 0.13748647673999279 0.11209092690574173 0.27450980392156865 0.4 0.0 0.08974358974358974 0.18181818181818182 0.10869565217391305
exhausted 0.5054884742041712 0.1400756468666724 0.5311255210745716 1.0 0.4 0.20616644772428716 0.0 0.06349206349206349 0.29411764705882354 0.0 0.16666666666666669 0.12820512820512822 0.0 0.04347826086956522
treats 0.4445664105378705 0.06696466947477006 0.40009263547938856 0.7 0.3 0.1833706823274863 0.12261089073205914 0.20830883793846755 0.23529411764705882 0.0 0.0 0.05128205128205129 0.18181818181818182 0.2608695652173913
tremendous 0.46725210391511174 0.12166537723143932 0.4647985178323297 0.8666666666666666 0.4333333333333333 0.1993405970687479 0.1065031854790239 0.06950160036579789 0.2679738562091504 0.0 0.05555555555555556 0.1111111111111111 0.13636363636363635 0.08695652173913045
aerobic 0.5458287596048299 0.08991661652196338 0.5398332561371004 0.8 0.2 0.18306158720346188 0.05481428056256761 0.09288653733098177 0.19607843137254904 0.0 0.0 0.05128205128205129 0.09090909090909091 0.08695652173913045
